generated_question_id,scene_id,file_path,template_id,layer_id,question_text,ground_truth_answer
405,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain coffee table?
Answer ""yes"" or ""no"".",no
406,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain plant?
Answer ""yes"" or ""no"".",no
407,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain reading human?
Answer ""yes"" or ""no"".",no
408,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain human having a drink?
Answer ""yes"" or ""no"".",no
409,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain woman?
Answer ""yes"" or ""no"".",no
410,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain man?
Answer ""yes"" or ""no"".",no
411,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain two doors?
Answer ""yes"" or ""no"".",no
412,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain doorless portal?
Answer ""yes"" or ""no"".",no
413,3,3 double flat.jpg,23,1_2_3,"The attached image shows dining area.
Does this dining area contain wardrobe?
Answer ""yes"" or ""no"".",no
414,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain dining area?
Answer ""yes"" or ""no"".",yes
415,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain administrative area?
Answer ""yes"" or ""no"".",no
416,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain two doors?
Answer ""yes"" or ""no"".",yes
417,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain doorless portal?
Answer ""yes"" or ""no"".",yes
418,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain wardrobe?
Answer ""yes"" or ""no"".",yes
419,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain armchairs?
Answer ""yes"" or ""no"".",no
420,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain coffee table?
Answer ""yes"" or ""no"".",no
421,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain plant?
Answer ""yes"" or ""no"".",no
422,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain reading human?
Answer ""yes"" or ""no"".",no
423,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain human having a drink?
Answer ""yes"" or ""no"".",no
424,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain woman?
Answer ""yes"" or ""no"".",no
425,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain man?
Answer ""yes"" or ""no"".",no
426,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain dining table?
Answer ""yes"" or ""no"".",no
427,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain chairs?
Answer ""yes"" or ""no"".",no
428,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain plates?
Answer ""yes"" or ""no"".",no
429,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain knifes?
Answer ""yes"" or ""no"".",no
430,3,3 double flat.jpg,23,1_2_3,"The attached image shows entrance zone.
Does this entrance zone contain forks?
Answer ""yes"" or ""no"".",no
431,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain entrance zone?
Answer ""yes"" or ""no"".",yes
432,3,3 double flat.jpg,24,1_2_3,"The attached image shows flat.

Does it contain administrative area?
Answer ""yes"" or ""no"".",no
433,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2bc1?
Answer ""yes"" or ""no"".",yes
434,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2bc6?
Answer ""yes"" or ""no"".",yes
435,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain waiting 2b11?
Answer ""yes"" or ""no"".",yes
436,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain tech office 2b9?
Answer ""yes"" or ""no"".",yes
437,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain tech office 2b7?
Answer ""yes"" or ""no"".",yes
438,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain psych test 2b4?
Answer ""yes"" or ""no"".",yes
439,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain jan. cl. 2b2?
Answer ""yes"" or ""no"".",yes
440,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2bc5?
Answer ""yes"" or ""no"".",yes
441,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain office 2b01?
Answer ""yes"" or ""no"".",yes
442,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain staff toilet 2b6?
Answer ""yes"" or ""no"".",yes
443,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain w. toilet 2b5?
Answer ""yes"" or ""no"".",yes
444,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain office / exam 2b8?
Answer ""yes"" or ""no"".",yes
445,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain soil. utl. / trash 2b25?
Answer ""yes"" or ""no"".",yes
446,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain bee tech 2b24?
Answer ""yes"" or ""no"".",yes
447,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain comm. room 2b12?
Answer ""yes"" or ""no"".",yes
448,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain reception 2b10?
Answer ""yes"" or ""no"".",yes
449,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2bc4?
Answer ""yes"" or ""no"".",yes
450,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain bee tech 2b23?
Answer ""yes"" or ""no"".",yes
451,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain electrical 2b13?
Answer ""yes"" or ""no"".",yes
452,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain recs/forms storage 2b14?
Answer ""yes"" or ""no"".",yes
453,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain wait / ergom 2b15?
Answer ""yes"" or ""no"".",yes
454,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain cl.utl. / kitchenet 2b17?
Answer ""yes"" or ""no"".",yes
455,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain office 2b19?
Answer ""yes"" or ""no"".",yes
456,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2bc3?
Answer ""yes"" or ""no"".",yes
457,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain m. toilet 2b22?
Answer ""yes"" or ""no"".",yes
458,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain stair 2bs2?
Answer ""yes"" or ""no"".",yes
459,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain ph tech 2b16?
Answer ""yes"" or ""no"".",yes
460,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain ph tech 2b18?
Answer ""yes"" or ""no"".",yes
461,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain jan. cl. 2b20?
Answer ""yes"" or ""no"".",yes
462,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain ph super 2b21?
Answer ""yes"" or ""no"".",yes
463,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain stair 2as1?
Answer ""yes"" or ""no"".",no
464,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain hk 2c11?
Answer ""yes"" or ""no"".",no
465,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2cc4?
Answer ""yes"" or ""no"".",no
466,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain gen. dent. dtr #9 2c09?
Answer ""yes"" or ""no"".",no
467,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain gen. dent. dtr #8 2c06?
Answer ""yes"" or ""no"".",no
468,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain gen. dent. dtr #7 2c04?
Answer ""yes"" or ""no"".",no
469,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain gen. dent. dtr 6 #2c02?
Answer ""yes"" or ""no"".",no
470,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain gen. dent. dtr #5 2a09?
Answer ""yes"" or ""no"".",no
471,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain gen. dent. dtr #4 2a08?
Answer ""yes"" or ""no"".",no
472,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain oh dtr #3 2a07?
Answer ""yes"" or ""no"".",no
473,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain oh dtr #2 2a06?
Answer ""yes"" or ""no"".",no
474,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain oh dtr #1 2a05?
Answer ""yes"" or ""no"".",no
475,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain dental surgeon office 2a04?
Answer ""yes"" or ""no"".",no
476,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2cc3?
Answer ""yes"" or ""no"".",no
477,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2cc2?
Answer ""yes"" or ""no"".",no
478,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2ac3?
Answer ""yes"" or ""no"".",no
479,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain sec. office 2a03?
Answer ""yes"" or ""no"".",no
480,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain dipc decon 2c10?
Answer ""yes"" or ""no"".",no
481,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain w. staff toilet 2c08?
Answer ""yes"" or ""no"".",no
482,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain m. staff toilet 2c07?
Answer ""yes"" or ""no"".",no
483,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain jan. cl. 2c05?
Answer ""yes"" or ""no"".",no
484,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain consult. 2c03?
Answer ""yes"" or ""no"".",no
485,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain dtr support 2c01?
Answer ""yes"" or ""no"".",no
486,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain dental waiting 2a10?
Answer ""yes"" or ""no"".",no
487,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain x-ray alcove 2a12?
Answer ""yes"" or ""no"".",no
488,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain x-ray 2a12?
Answer ""yes"" or ""no"".",no
489,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain developing 2a13?
Answer ""yes"" or ""no"".",no
490,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2ac4?
Answer ""yes"" or ""no"".",no
491,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain w. toilet 2c24?
Answer ""yes"" or ""no"".",no
492,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain dental waiting 2a11?
Answer ""yes"" or ""no"".",no
493,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain corridor 2ac5?
Answer ""yes"" or ""no"".",no
494,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows administrative area.
Does this administrative area contain m. toilet 2c23?
Answer ""yes"" or ""no"".",no
495,17,17_Cutout 7.jpg,24,1_2_3,"The attached image shows nan.

Does it contain administrative area?
Answer ""yes"" or ""no"".",yes
496,17,17_Cutout 7.jpg,24,1_2_3,"The attached image shows nan.

Does it contain private zone?
Answer ""yes"" or ""no"".",no
497,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain stair 2as1?
Answer ""yes"" or ""no"".",yes
498,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain hk 2c11?
Answer ""yes"" or ""no"".",yes
499,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2cc4?
Answer ""yes"" or ""no"".",yes
500,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain gen. dent. dtr #9 2c09?
Answer ""yes"" or ""no"".",yes
501,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain gen. dent. dtr #8 2c06?
Answer ""yes"" or ""no"".",yes
502,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain gen. dent. dtr #7 2c04?
Answer ""yes"" or ""no"".",yes
503,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain gen. dent. dtr 6 #2c02?
Answer ""yes"" or ""no"".",yes
504,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain gen. dent. dtr #5 2a09?
Answer ""yes"" or ""no"".",yes
505,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain gen. dent. dtr #4 2a08?
Answer ""yes"" or ""no"".",yes
506,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain oh dtr #3 2a07?
Answer ""yes"" or ""no"".",yes
507,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain oh dtr #2 2a06?
Answer ""yes"" or ""no"".",yes
508,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain oh dtr #1 2a05?
Answer ""yes"" or ""no"".",yes
509,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain dental surgeon office 2a04?
Answer ""yes"" or ""no"".",yes
510,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2cc3?
Answer ""yes"" or ""no"".",yes
511,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2cc2?
Answer ""yes"" or ""no"".",yes
512,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2ac3?
Answer ""yes"" or ""no"".",yes
513,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain sec. office 2a03?
Answer ""yes"" or ""no"".",yes
514,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain dipc decon 2c10?
Answer ""yes"" or ""no"".",yes
515,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain w. staff toilet 2c08?
Answer ""yes"" or ""no"".",yes
516,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain m. staff toilet 2c07?
Answer ""yes"" or ""no"".",yes
517,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain jan. cl. 2c05?
Answer ""yes"" or ""no"".",yes
518,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain consult. 2c03?
Answer ""yes"" or ""no"".",yes
519,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain dtr support 2c01?
Answer ""yes"" or ""no"".",yes
520,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain dental waiting 2a10?
Answer ""yes"" or ""no"".",yes
521,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain x-ray alcove 2a12?
Answer ""yes"" or ""no"".",yes
522,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain x-ray 2a12?
Answer ""yes"" or ""no"".",yes
523,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain developing 2a13?
Answer ""yes"" or ""no"".",yes
524,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2ac4?
Answer ""yes"" or ""no"".",yes
525,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain w. toilet 2c24?
Answer ""yes"" or ""no"".",yes
526,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain dental waiting 2a11?
Answer ""yes"" or ""no"".",yes
527,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2ac5?
Answer ""yes"" or ""no"".",yes
528,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain m. toilet 2c23?
Answer ""yes"" or ""no"".",yes
529,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2bc1?
Answer ""yes"" or ""no"".",no
530,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2bc6?
Answer ""yes"" or ""no"".",no
531,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain waiting 2b11?
Answer ""yes"" or ""no"".",no
532,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain tech office 2b9?
Answer ""yes"" or ""no"".",no
533,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain tech office 2b7?
Answer ""yes"" or ""no"".",no
534,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain psych test 2b4?
Answer ""yes"" or ""no"".",no
535,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain jan. cl. 2b2?
Answer ""yes"" or ""no"".",no
536,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2bc5?
Answer ""yes"" or ""no"".",no
537,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain office 2b01?
Answer ""yes"" or ""no"".",no
538,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain staff toilet 2b6?
Answer ""yes"" or ""no"".",no
539,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain w. toilet 2b5?
Answer ""yes"" or ""no"".",no
540,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain office / exam 2b8?
Answer ""yes"" or ""no"".",no
541,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain soil. utl. / trash 2b25?
Answer ""yes"" or ""no"".",no
542,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain bee tech 2b24?
Answer ""yes"" or ""no"".",no
543,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain comm. room 2b12?
Answer ""yes"" or ""no"".",no
544,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain reception 2b10?
Answer ""yes"" or ""no"".",no
545,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2bc4?
Answer ""yes"" or ""no"".",no
546,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain bee tech 2b23?
Answer ""yes"" or ""no"".",no
547,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain electrical 2b13?
Answer ""yes"" or ""no"".",no
548,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain recs/forms storage 2b14?
Answer ""yes"" or ""no"".",no
549,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain wait / ergom 2b15?
Answer ""yes"" or ""no"".",no
550,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain cl.utl. / kitchenet 2b17?
Answer ""yes"" or ""no"".",no
551,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain office 2b19?
Answer ""yes"" or ""no"".",no
552,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain corridor 2bc3?
Answer ""yes"" or ""no"".",no
553,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain m. toilet 2b22?
Answer ""yes"" or ""no"".",no
554,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain stair 2bs2?
Answer ""yes"" or ""no"".",no
555,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain ph tech 2b16?
Answer ""yes"" or ""no"".",no
556,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain ph tech 2b18?
Answer ""yes"" or ""no"".",no
557,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain jan. cl. 2b20?
Answer ""yes"" or ""no"".",no
558,17,17_Cutout 7.jpg,23,1_2_3,"The attached image shows patient treatment area.
Does this patient treatment area contain ph super 2b21?
Answer ""yes"" or ""no"".",no
559,17,17_Cutout 7.jpg,24,1_2_3,"The attached image shows nan.

Does it contain patient treatment area?
Answer ""yes"" or ""no"".",yes
560,17,17_Cutout 7.jpg,24,1_2_3,"The attached image shows nan.

Does it contain private zone?
Answer ""yes"" or ""no"".",no
561,9,9 Cutout 4 - Compositional view.jpg,11,1_2_1,"In the provided set of views (plan/elevation/section/3D view), identify the double door. Extract its dimensions as annotated across the views. Return a JSON object with keys: [""leaf width"", ""leaf height"", ""leaf depth""]. If a value is not shown, return null.

Example:
{
  ""width"": { ""value"": 1200, ""unit"": ""mm"", ""source_view"": ""plan"" },
  ""height"": { ""value"": 750, ""unit"": ""mm"", ""source_view"": ""elevation"" },
  ""depth"": null
}","{""leaf width"":{""value"":800,""unit"":""mm"",""source_view"":""plan""},""leaf height"":{""value"":2032,""unit"":""mm"",""source_view"":""section 2""},""leaf depth"":null}"
562,9,9 Cutout 4 - Compositional view.jpg,11,1_2_1,"In the provided set of views (plan/elevation/section/3D view), identify the door to pediatric wts&msrs. Extract its dimensions as annotated across the views. Return a JSON object with keys: [""leaf width"", ""leaf height"", ""leaf depth""]. If a value is not shown, return null.

Example:
{
  ""width"": { ""value"": 1200, ""unit"": ""mm"", ""source_view"": ""plan"" },
  ""height"": { ""value"": 750, ""unit"": ""mm"", ""source_view"": ""elevation"" },
  ""depth"": null
}","{""leaf width"":{""value"":940,""unit"":""mm"",""source_view"":""plan""},""leaf height"":{""value"":2032,""unit"":""mm"",""source_view"":""section 1""},""leaf depth"":null}"
563,10,10 Cutout 4 - Compositional view.jpg,11,1_2_1,"In the provided set of views (plan/elevation/section/3D view), identify the double door. Extract its dimensions as annotated across the views. Return a JSON object with keys: [""leaf width"", ""leaf height"", ""leaf depth""]. If a value is not shown, return null.

Example:
{
  ""width"": { ""value"": 1200, ""unit"": ""mm"", ""source_view"": ""plan"" },
  ""height"": { ""value"": 750, ""unit"": ""mm"", ""source_view"": ""elevation"" },
  ""depth"": null
}","{""leaf width"":{""value"":875,""unit"":""mm"",""source_view"":""plan""},""leaf height"":{""value"":2032,""unit"":""mm"",""source_view"":""section 2""},""leaf depth"":null}"
564,10,10 Cutout 4 - Compositional view.jpg,11,1_2_1,"In the provided set of views (plan/elevation/section/3D view), identify the door to pediatric wts&msrs. Extract its dimensions as annotated across the views. Return a JSON object with keys: [""leaf width"", ""leaf height"", ""leaf depth""]. If a value is not shown, return null.

Example:
{
  ""width"": { ""value"": 1200, ""unit"": ""mm"", ""source_view"": ""plan"" },
  ""height"": { ""value"": 750, ""unit"": ""mm"", ""source_view"": ""elevation"" },
  ""depth"": null
}","{""leaf width"":{""value"":762,""unit"":""mm"",""source_view"":""plan""},""leaf height"":{""value"":2032,""unit"":""mm"",""source_view"":""section 1""},""leaf depth"":null}"
565,11,11 Cutout 4 - Compositional view.jpg,11,1_2_1,"In the provided set of views (plan/elevation/section/3D view), identify the double door. Extract its dimensions as annotated across the views. Return a JSON object with keys: [""leaf width"", ""leaf height"", ""leaf depth""]. If a value is not shown, return null.

Example:
{
  ""width"": { ""value"": 1200, ""unit"": ""mm"", ""source_view"": ""plan"" },
  ""height"": { ""value"": 750, ""unit"": ""mm"", ""source_view"": ""elevation"" },
  ""depth"": null
}","{""leaf width"":{""value"":875,""unit"":""mm"",""source_view"":""plan""},""leaf height"":{""value"":2032,""unit"":""mm"",""source_view"":""section 2""},""leaf depth"":null}"
566,11,11 Cutout 4 - Compositional view.jpg,11,1_2_1,"In the provided set of views (plan/elevation/section/3D view), identify the door to pediatric wts&msrs. Extract its dimensions as annotated across the views. Return a JSON object with keys: [""leaf width"", ""leaf height"", ""leaf depth""]. If a value is not shown, return null.

Example:
{
  ""width"": { ""value"": 1200, ""unit"": ""mm"", ""source_view"": ""plan"" },
  ""height"": { ""value"": 750, ""unit"": ""mm"", ""source_view"": ""elevation"" },
  ""depth"": null
}","{""leaf width"":{""value"":900,""unit"":""mm"",""source_view"":""plan""},""leaf height"":{""value"":2032,""unit"":""mm"",""source_view"":""section 1""},""leaf depth"":null}"
